User ID,Vehicle Model,Battery Capacity (kWh),Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charging Duration,Charging Duration (Minutes),charging cost per min
User_134,Hyundai Kona,85.0,Houston,2024-01-06 13:00:00,2024-01-06 16:19:00,33.88719708294054,3.625604853300888,18.604260903972325,24.46832039951016,40.14074746609202,63.34760037685963,267.8436816447363,-4.160747932993171,2.778246565868397,DC Fast Charger,Long-Distance Traveler,0 days 03:19:00,199.0,0.12295638391713648
User_1267,Chevy Bolt,75.0,New York,2024-02-22 18:00:00,2024-02-22 20:40:00,42.64289425435557,1.2328346670602044,43.9802245344234,22.56083773509447,76.70306650389135,87.03039027719285,286.32336500038565,15.612703168824927,3.2249349659859665,DC Fast Charger,Long-Distance Traveler,0 days 02:40:00,160.0,0.14100523584434044
User_409,Hyundai Kona,75.0,Chicago,2024-01-18 00:00:00,2024-01-18 01:03:00,76.4481598100646,2.515123737213468,19.766106813954536,35.76342889522083,81.36186445688712,66.48345027491834,131.78846154559577,18.50519212950868,6.0,DC Fast Charger,Commuter,0 days 01:03:00,63.0,0.5676734745273148
User_1236,Hyundai Kona,75.0,Los Angeles,2024-02-21 11:00:00,2024-02-21 12:29:00,5.868319195612725,0.890728405098075,21.32626413977922,21.90827594100225,28.90083254997095,97.35343585040852,280.9762024240972,-1.5624897888461415,4.0,Level 1,Commuter,0 days 01:29:00,89.0,0.24616040383148594
User_508,BMW i3,75.0,Los Angeles,2024-01-22 03:00:00,2024-01-22 04:43:00,73.61974524719619,3.512410977008963,25.276272098020304,24.753246131106707,36.21438191699346,85.98415765413446,253.8460155808637,36.1588452222002,2.0,Level 2,Casual Driver,0 days 01:43:00,103.0,0.24032277797190976
User_1050,Tesla Model 3,100.0,Houston,2024-02-13 17:00:00,2024-02-13 20:28:00,8.234584116412151,0.9049933799223272,43.81287256129691,8.682242514755576,23.358908235399383,97.6615848182109,298.7188568370856,38.56896076290053,3.0,Level 2,Commuter,0 days 03:28:00,208.0,0.0417415505517095
User_505,Chevy Bolt,62.0,Los Angeles,2024-01-22 00:00:00,2024-01-22 01:51:00,56.888515995947614,3.002854685668635,4.866182245217335,28.253769518315583,24.393135728855853,64.47087617102001,153.07364355191757,29.95583091727802,4.0,Level 2,Commuter,0 days 01:51:00,111.0,0.2545384641289692
User_974,Hyundai Kona,100.0,San Francisco,2024-02-10 13:00:00,2024-02-10 14:25:00,60.38629791395793,3.4602596335154057,8.658326061789474,25.99392992747087,64.07772203130133,83.38433428849228,225.1572217966942,22.61348345125501,6.0,Level 2,Casual Driver,0 days 01:25:00,85.0,0.3058109403231867
User_348,Tesla Model 3,50.0,New York,2024-01-15 11:00:00,2024-01-15 12:10:00,67.22515101988213,0.5046012170071925,37.2360143567669,21.014153018823738,38.02384077001244,94.36765550022876,57.59194551494831,12.265243732279334,6.0,DC Fast Charger,Commuter,0 days 01:10:00,70.0,0.30020218598319626
User_387,Nissan Leaf,50.0,Houston,2024-01-17 02:00:00,2024-01-17 04:13:00,54.88401335852117,1.8867705056862327,6.98513680525674,6.555981504933964,64.28041814613954,82.38389625223746,127.07132090658584,30.593877927821687,2.8179017172438234,Level 1,Commuter,0 days 02:13:00,133.0,0.04929309402205988
User_1,BMW i3,108.46300741284072,Houston,2024-01-01 00:00:00,2024-01-01 00:39:00,60.71234573492677,0.5913634253585007,36.3891805669814,13.087716791774506,29.371575979140047,86.11996244457839,293.6021106383279,27.947953055800944,2.0,DC Fast Charger,Commuter,0 days 00:39:00,39.0,0.3355824818403719
User_361,BMW i3,77.60847805142836,Houston,2024-01-16 00:00:00,2024-01-16 01:18:00,73.09045077014305,1.7540479473185384,30.388803808157416,9.59516379366146,29.666501463197683,99.8568507681671,227.7259802260517,2.5942497264893376,7.0,DC Fast Charger,Casual Driver,0 days 01:18:00,78.0,0.12301492043155718
User_1249,Hyundai Kona,100.0,New York,2024-02-22 00:00:00,2024-02-22 01:10:00,54.54859168539257,1.60323446506385,19.102870216691056,17.026769864449825,65.6513286332472,86.25668559166435,44.41463471579849,26.22953591054577,3.0,DC Fast Charger,Commuter,0 days 01:10:00,70.0,0.24323956949214037
User_476,Hyundai Kona,85.0,Los Angeles,2024-01-20 19:00:00,2024-01-20 21:39:00,25.892596490424456,2.5747030476463624,23.43530217692562,36.64684726237189,36.57910927172929,44.08637268371391,75.87400701763998,-6.698703624027615,6.0,Level 1,Casual Driver,0 days 02:39:00,159.0,0.23048331611554648
User_1134,BMW i3,75.0,New York,2024-02-17 05:00:00,2024-02-17 05:56:00,72.31121635965684,0.9453801792438452,34.26166814743536,23.893749111009,59.491108008673685,92.3129306095474,54.13870978325318,8.412581609973788,0.0,Level 1,Casual Driver,0 days 00:56:00,56.0,0.42667409126801786
User_949,Hyundai Kona,50.0,San Francisco,2024-02-09 12:00:00,2024-02-09 15:53:00,70.09733350116187,3.6169290206931297,11.681362395611878,15.918250321503562,55.56943740686081,60.11586883096487,165.1411875837907,-5.445961361465914,4.794491816502947,Level 2,Casual Driver,0 days 03:53:00,233.0,0.0683186709077406
User_943,Chevy Bolt,75.0,Chicago,2024-02-09 06:00:00,2024-02-09 07:32:00,59.21757555858335,1.6027506934963118,41.42637793106033,33.59882883172399,42.29926372011892,56.840099035157095,222.9641230412516,20.42209326152622,7.0,Level 2,Commuter,0 days 01:32:00,92.0,0.3652046612143912
User_920,BMW i3,75.0,Chicago,2024-02-08 07:00:00,2024-02-08 10:56:00,51.89127939896392,1.8541792518952216,29.900892186844303,13.04850845074449,15.751627241160556,57.05048211192729,74.53081530847757,33.35723142905603,3.0,Level 1,Casual Driver,0 days 03:56:00,236.0,0.055290290045527504
User_1008,Tesla Model 3,50.0,New York,2024-02-11 23:00:00,2024-02-11 23:38:00,34.95512440558501,1.6847005049924406,12.02937482597922,9.964164321436323,65.08674311260134,78.37929074218383,262.09152432590065,4.945602060220825,1.0580566671707403,Level 1,Casual Driver,0 days 00:38:00,38.0,0.26221485056411376
User_173,Nissan Leaf,75.0,Houston,2024-01-08 04:00:00,2024-01-08 05:40:00,42.64289425435557,3.473821821725668,32.59959954238724,37.20674099184738,68.79319057276534,75.66889916419906,62.41285142986092,27.90141336477093,7.0,DC Fast Charger,Casual Driver,0 days 01:40:00,100.0,0.3720674099184738
User_451,Chevy Bolt,85.0,Los Angeles,2024-01-19 18:00:00,2024-01-19 21:47:00,39.46218311483076,1.645409808093363,40.998375341873775,21.672757303621,72.99405914705466,64.45040221704758,53.93574968705855,-1.2608528767847478,2.0,DC Fast Charger,Commuter,0 days 03:47:00,227.0,0.09547470177806608
User_126,BMW i3,85.0,New York,2024-01-06 05:00:00,2024-01-06 06:29:00,6.189015903017523,1.2918547116648724,19.715350490851208,20.86311304375001,34.60022195707441,101.67609865354004,275.741904170877,5.7273564896736655,1.0,Level 1,Casual Driver,0 days 01:29:00,89.0,0.23441700049157313
User_1271,Tesla Model 3,75.0,Houston,2024-02-22 22:00:00,2024-02-23 01:06:00,42.64289425435557,0.5483777143412314,37.24649565538281,15.367365393001297,19.89094138704111,62.23223391052393,49.1226600425559,-2.462733809090223,4.0,Level 2,Commuter,0 days 03:06:00,186.0,0.08262024404839406
User_531,Nissan Leaf,85.0,New York,2024-01-23 02:00:00,2024-01-23 03:32:00,46.76604426109744,0.8976082931589286,1.4725491393748178,36.69891780197888,18.361941725144952,58.12952778906229,122.10471099931809,6.270019136181286,7.0,DC Fast Charger,Commuter,0 days 01:32:00,92.0,0.3989012804562922
User_714,Chevy Bolt,75.0,Houston,2024-01-30 17:00:00,2024-01-30 20:36:00,8.115370261050328,1.9781475768604837,25.96300342597954,26.846863527631847,22.18992507323624,99.6280979332727,223.4058066531342,33.691150813162494,0.0,DC Fast Charger,Long-Distance Traveler,0 days 03:36:00,216.0,0.12429103485014743
User_91,Chevy Bolt,50.0,San Francisco,2024-01-04 18:00:00,2024-01-04 21:41:00,28.440773917754164,1.0796586545757096,42.42512683318396,13.779804175546838,13.667240803504384,96.3460346157945,398.3647747436511,27.813135549380647,0.0,Level 2,Long-Distance Traveler,0 days 03:41:00,221.0,0.06235205509297212
User_1277,Tesla Model 3,100.0,Houston,2024-02-23 04:00:00,2024-02-23 07:37:00,42.01795949517358,0.7302658470574883,13.302986684846337,13.08860586253993,55.03840484815587,70.45005705402863,1.899537885161329,14.641852951912686,5.0,DC Fast Charger,Long-Distance Traveler,0 days 03:37:00,217.0,0.06031615604857111
User_182,Chevy Bolt,50.0,Los Angeles,2024-01-08 13:00:00,2024-01-08 14:53:00,61.00032235899777,3.026524839632501,5.720465260145438,20.41637758424997,44.94524692565111,66.19582006310851,232.32103894174472,27.54479108480832,6.0,Level 2,Casual Driver,0 days 01:53:00,113.0,0.180675907825221
User_799,Chevy Bolt,50.0,New York,2024-02-03 06:00:00,2024-02-03 09:03:00,59.922814416459936,3.7532164796861327,30.429448129131227,14.117725724108118,41.64275168503707,95.0069584304912,239.1582389711824,7.177322498461926,7.0,Level 2,Commuter,0 days 03:03:00,183.0,0.07714604220824108
User_415,Tesla Model 3,62.0,New York,2024-01-18 06:00:00,2024-01-18 07:30:00,45.34396447469323,3.0235736375596303,11.27466652026834,11.656528441856748,78.22201633321833,74.80767196420969,277.64368661968854,37.9722579089503,0.0,Level 1,Commuter,0 days 01:30:00,90.0,0.1295169826872972
User_252,BMW i3,100.0,Houston,2024-01-11 11:00:00,2024-01-11 14:09:00,22.275712407676338,2.3128773289248614,18.209034298086348,24.41374839022287,83.64021009068946,59.25917190505719,114.54068138039771,21.749940963028862,3.0,DC Fast Charger,Long-Distance Traveler,0 days 03:09:00,189.0,0.1291732719059411
User_70,BMW i3,50.0,Houston,2024-01-03 21:00:00,2024-01-03 22:47:00,67.00568214318923,3.608030961009233,4.092360865180499,14.42396639096435,57.677660751028775,57.11286224854077,276.3684303122313,-2.7249027658978378,4.122767456931069,Level 1,Long-Distance Traveler,0 days 01:47:00,107.0,0.1348034242146201
User_132,Hyundai Kona,100.0,Houston,2024-01-06 11:00:00,2024-01-06 11:40:00,36.616568616352566,3.3580146467574785,27.32114693970443,11.584869228221294,66.55511783374999,56.23715390685432,69.23387008131701,24.523038772909203,7.0,Level 2,Long-Distance Traveler,0 days 00:40:00,40.0,0.2896217307055323
User_301,Hyundai Kona,65.04709890586727,Los Angeles,2024-01-13 12:00:00,2024-01-13 13:06:00,54.52901286506665,0.6431048412173435,41.494238016038736,9.767814595808773,73.36171145435397,73.14283891077369,250.3699282257361,31.247335393559474,0.0,Level 1,Long-Distance Traveler,0 days 01:06:00,66.0,0.14799719084558746
User_812,Nissan Leaf,62.0,San Francisco,2024-02-03 19:00:00,2024-02-03 20:07:00,37.189293647002586,1.228841335073204,3.856692166975177,17.774248916406137,49.06955895638808,85.10116940945218,269.1480889624259,19.856611575428744,0.0885982577498181,Level 2,Casual Driver,0 days 01:07:00,67.0,0.2652872972597931
User_327,Chevy Bolt,100.0,San Francisco,2024-01-14 14:00:00,2024-01-14 17:43:00,18.848843442027324,2.414714251795192,47.44796509326113,7.321396396832365,84.30767807010035,62.79550482109619,237.0512986252565,-2.876962686979992,1.0,Level 2,Long-Distance Traveler,0 days 03:43:00,223.0,0.03283137397682675
User_1291,Nissan Leaf,100.0,Chicago,2024-02-23 18:00:00,2024-02-23 21:45:00,52.73977320604877,2.1813898087081207,9.721254707800986,33.817220614136,77.81061587085703,89.79452166165672,56.86080071118133,37.11824232877613,4.0,Level 2,Casual Driver,0 days 03:45:00,225.0,0.15029875828504888
User_966,Nissan Leaf,78.20507692637582,San Francisco,2024-02-10 05:00:00,2024-02-10 08:07:00,8.259211353059325,0.9277405425487856,39.03935628043056,14.439526783598932,65.25148905116008,98.51217259520983,153.59678773584358,-3.200317458207632,4.0,DC Fast Charger,Commuter,0 days 03:07:00,187.0,0.07721672076790873
User_500,Tesla Model 3,104.91720077254024,New York,2024-01-21 19:00:00,2024-01-21 21:26:00,74.02042766018057,2.686048358029112,31.703436019536827,16.62835456572774,37.01027816622928,80.97290503288538,171.66196515906168,17.890667690753563,5.0,DC Fast Charger,Long-Distance Traveler,0 days 02:26:00,146.0,0.1138928394912859
User_1304,Hyundai Kona,81.06203028867286,Houston,2024-02-24 07:00:00,2024-02-24 10:41:00,42.64289425435557,1.6959583268821938,13.487242068137457,14.317811789290046,83.09120694320444,76.50122127635835,11.256661780006848,13.737856169812805,5.0,Level 1,Long-Distance Traveler,0 days 03:41:00,221.0,0.06478647868457034
User_365,BMW i3,100.0,Los Angeles,2024-01-16 04:00:00,2024-01-16 05:06:00,30.036118378192803,1.6434822524313395,13.372949045558247,35.95440543142086,14.364249190360638,80.38540836870507,217.91571614184764,34.95455887605409,6.0,DC Fast Charger,Commuter,0 days 01:06:00,66.0,0.5447637186578919
User_496,Tesla Model 3,50.0,Houston,2024-01-21 15:00:00,2024-01-21 17:56:00,25.13233553126914,1.899860256838659,16.20549350507357,32.61585546839829,25.684348116376185,94.52863671218913,127.43001739522587,40.25549685924228,4.0,Level 1,Commuter,0 days 02:56:00,176.0,0.18531736061589935
User_1230,Hyundai Kona,54.03223627344708,Houston,2024-02-21 05:00:00,2024-02-21 08:19:00,21.270741905550192,3.342356048760274,40.17685077355911,12.186151848164938,23.97110917899692,90.94302580985588,75.72756438939092,31.34685758576334,6.0,DC Fast Charger,Commuter,0 days 03:19:00,199.0,0.06123694396062783
User_339,Hyundai Kona,62.0,New York,2024-01-15 02:00:00,2024-01-15 04:46:00,71.91146876524706,2.886555302238684,10.552801035266455,21.332342738358008,86.48761305002787,70.89800745335748,140.09757101710082,-4.764488994806529,7.0,Level 1,Long-Distance Traveler,0 days 02:46:00,166.0,0.12850808878528922
User_422,BMW i3,85.0,Los Angeles,2024-01-18 13:00:00,2024-01-18 15:42:00,29.697898464844947,3.9196356376575463,32.30310225795641,21.480065597115363,42.99230053892738,50.440450369675816,180.45290646076876,8.199106994886627,4.0,Level 2,Long-Distance Traveler,0 days 02:42:00,162.0,0.1325929975130578
User_165,Chevy Bolt,102.94949428309206,Los Angeles,2024-01-07 20:00:00,2024-01-07 22:18:00,37.76450274178449,3.397770136981499,32.73315159147063,26.220411528647283,74.68253406178292,64.64710567138641,156.41701742038052,2.2243935279919054,6.0,Level 2,Long-Distance Traveler,0 days 02:18:00,138.0,0.19000298209164698
User_29,BMW i3,75.0,Los Angeles,2024-01-02 04:00:00,2024-01-02 04:35:00,31.68448458657448,2.4396779381538938,48.64872319079225,25.617103995808733,34.72763909597674,54.40205038521579,153.59678773584358,20.37856231027433,3.0,Level 2,Casual Driver,0 days 00:35:00,35.0,0.7319172570231066
User_517,Nissan Leaf,50.0,New York,2024-01-22 12:00:00,2024-01-22 13:37:00,70.38996843882086,1.6374716334225594,25.96300342597954,32.261405415372,112.49077610199396,70.28357264398718,188.31022611001245,-7.643437415464851,4.0,Level 1,Casual Driver,0 days 01:37:00,97.0,0.3325918084058969
User_194,Nissan Leaf,62.0,New York,2024-01-09 01:00:00,2024-01-09 01:30:00,38.50773758511891,0.9764775412267896,15.809921563951589,38.188529965592856,37.91329561411469,57.53677417403917,252.97342956956808,21.38432172230572,3.0,DC Fast Charger,Commuter,0 days 00:30:00,30.0,1.2729509988530952
User_1306,Nissan Leaf,50.0,Los Angeles,2024-02-24 09:00:00,2024-02-24 10:49:00,15.691719285120502,2.131400837288165,14.18889149836167,9.253937426346791,83.91821450927524,66.78294251390969,194.7793288457101,12.267054533883623,1.0,DC Fast Charger,Long-Distance Traveler,0 days 01:49:00,109.0,0.08489850849859441
User_1161,Tesla Model 3,28.59217552015043,New York,2024-02-18 08:00:00,2024-02-18 10:33:00,68.45025675480477,2.1861491819293675,14.971801438288828,14.502847435826103,26.459694563687,98.79022101047224,61.80897320870788,18.59929373713665,4.38750096917324,Level 1,Commuter,0 days 02:33:00,153.0,0.09478985252173924
User_170,BMW i3,85.0,Houston,2024-01-08 01:00:00,2024-01-08 02:16:00,56.01783153828373,1.0409740232745897,37.85307847614943,14.577098745750815,18.037296920680053,61.93129743563027,14.723649268668742,11.492756176546411,7.0,Level 1,Long-Distance Traveler,0 days 01:16:00,76.0,0.1918039308651423
User_865,Chevy Bolt,85.0,New York,2024-02-06 00:00:00,2024-02-06 01:41:00,49.9789258332708,1.436500394823773,25.96300342597954,34.37326518398169,60.07923726088285,76.74284348323063,153.59678773584358,2.010076292697491,3.0,DC Fast Charger,Long-Distance Traveler,0 days 01:41:00,101.0,0.3403293582572444
User_653,Chevy Bolt,75.0,New York,2024-01-28 04:00:00,2024-01-28 06:34:00,51.21630472206044,1.84505065646182,18.27526175148793,35.13982235875972,89.52818265685809,56.59526966277224,54.83784076575183,14.461325524500763,5.0,Level 2,Long-Distance Traveler,0 days 02:34:00,154.0,0.22818066466727094
User_174,BMW i3,100.0,Chicago,2024-01-08 05:00:00,2024-01-08 07:52:00,47.82436784944839,2.0468743813136925,6.082778486824532,35.98941824714308,61.57804690727161,97.96189523417006,90.11434022451289,7.166868100746985,2.0,Level 1,Casual Driver,0 days 02:52:00,172.0,0.20924080376245976
User_519,Hyundai Kona,75.0,Los Angeles,2024-01-22 14:00:00,2024-01-22 17:38:00,7.557567403210105,1.5006720163824252,43.23390652289862,28.52468580224395,17.754276035274597,99.07140402400482,22.22200644715266,39.70275936848749,3.0,Level 1,Commuter,0 days 03:38:00,218.0,0.1308471825791007
User_1076,Tesla Model 3,100.0,Chicago,2024-02-14 19:00:00,2024-02-14 19:46:00,54.96447201998234,3.522937606509423,41.40704557419398,38.77291671998667,19.82642791357606,92.7765202491452,141.46830962772606,39.53379889129042,3.0,Level 2,Long-Distance Traveler,0 days 00:46:00,46.0,0.8428894939127537
User_856,BMW i3,100.0,Chicago,2024-02-05 15:00:00,2024-02-05 17:08:00,55.78259572680235,1.27970949093876,5.592196058327311,8.048298781340923,50.33758928795222,86.23333848335864,50.905417887353146,15.806771803246086,1.0,Level 1,Casual Driver,0 days 02:08:00,128.0,0.06287733422922596
User_492,Hyundai Kona,85.0,Houston,2024-01-21 11:00:00,2024-01-21 12:43:00,45.06853330402873,1.7125795757007114,41.03311513860815,7.398448665378677,51.66193909108173,92.05776182737962,76.48391316423336,37.01416735411192,6.0,Level 1,Long-Distance Traveler,0 days 01:43:00,103.0,0.07182959869299686
User_74,Nissan Leaf,59.83272651224269,Los Angeles,2024-01-04 01:00:00,2024-01-04 02:32:00,12.894887186031896,0.5815047780490367,40.88409889822898,15.197334165353636,31.54918220388392,97.46254098173988,183.1712811493433,28.637604322914584,2.0,Level 1,Long-Distance Traveler,0 days 01:32:00,92.0,0.1651884148408004
User_1108,Hyundai Kona,62.0,Los Angeles,2024-02-16 03:00:00,2024-02-16 04:07:00,12.043247362327255,1.028622473739241,25.96300342597954,22.742839756510435,22.710613634601707,62.275933356308265,284.1948590642129,12.588517866407267,5.0,DC Fast Charger,Long-Distance Traveler,0 days 01:07:00,67.0,0.33944536950015575
User_588,Tesla Model 3,75.0,Los Angeles,2024-01-25 11:00:00,2024-01-25 13:49:00,37.10851773104313,2.9383941173028547,20.080307716207404,20.3548115522384,33.299940358533576,58.815738709345766,32.17691631628233,15.648673640514597,1.8964453073205336,Level 2,Long-Distance Traveler,0 days 02:49:00,169.0,0.12044267190673609
User_946,Chevy Bolt,62.0,Chicago,2024-02-09 09:00:00,2024-02-09 10:07:00,78.23675255331868,3.816622733917169,16.394166206151134,17.72838397030106,75.67577259639745,85.2949905553163,46.83751016977072,37.87978079650087,6.0,Level 2,Long-Distance Traveler,0 days 01:07:00,67.0,0.26460274582538895
User_658,Nissan Leaf,75.0,New York,2024-01-28 09:00:00,2024-01-28 10:46:00,59.15730847009105,2.866837148550388,19.101417092688408,20.11401485878327,14.433598941002616,54.77336503970236,276.608931979815,34.32752406146333,3.0,Level 2,Casual Driver,0 days 01:46:00,106.0,0.18975485715833273
User_235,Tesla Model 3,62.0,Houston,2024-01-10 18:00:00,2024-01-10 21:14:00,42.64289425435557,2.1684917614988493,41.52667160468071,9.084707242086369,18.855647655655325,98.32393364522612,139.22221781498155,1.565003653899847,3.0,DC Fast Charger,Long-Distance Traveler,0 days 03:14:00,194.0,0.04682838784580602
User_733,BMW i3,75.0,New York,2024-01-31 12:00:00,2024-01-31 15:06:00,51.16176878981536,1.924572535667712,14.898359207134598,35.91280515720252,40.35911245487125,79.59600701886347,258.28967829086355,31.563179987120684,11.688592472503668,DC Fast Charger,Casual Driver,0 days 03:06:00,186.0,0.19307959761936838
User_215,Chevy Bolt,62.0,Los Angeles,2024-01-09 22:00:00,2024-01-09 22:53:00,51.16182197500394,1.2866745067137464,15.002975608272422,39.81658730574488,44.27162791405269,90.6684743156528,35.45627590442558,31.917598615028037,1.8880374825335764,DC Fast Charger,Casual Driver,0 days 00:53:00,53.0,0.7512563642593374
User_163,Hyundai Kona,85.0,Houston,2024-01-07 18:00:00,2024-01-07 21:52:00,45.57396766460627,3.265855665654016,11.089826996423842,34.02915242344273,45.70606019537613,87.23241204777877,217.58992772592956,-9.09046835864223,1.0,Level 2,Commuter,0 days 03:52:00,232.0,0.14667738113552903
User_133,BMW i3,50.0,Houston,2024-01-06 12:00:00,2024-01-06 12:41:00,65.48719595789339,2.0662813799021897,37.57728956063927,31.14502051485556,42.8353512271293,83.70937054043276,102.23907267794996,17.522727671566376,6.0,DC Fast Charger,Long-Distance Traveler,0 days 00:41:00,41.0,0.7596346467037941
User_948,BMW i3,75.0,Chicago,2024-02-09 11:00:00,2024-02-09 13:13:00,26.22106760279984,1.1138600482698042,29.5358934103807,33.15126795019424,45.5548487819631,63.62752663271483,30.1575860269307,35.50986903982761,0.0,Level 2,Long-Distance Traveler,0 days 02:13:00,133.0,0.24925765376085893
User_894,BMW i3,85.0,Los Angeles,2024-02-07 05:00:00,2024-02-07 06:52:00,30.576281983940227,1.0137325257252732,49.46138235507399,22.33713962964108,12.8658870056468,85.47800524874069,260.142973509451,19.092544204723293,6.0,DC Fast Charger,Casual Driver,0 days 01:52:00,112.0,0.19943874669322392
User_1088,Chevy Bolt,50.0,Los Angeles,2024-02-15 07:00:00,2024-02-15 08:58:00,40.27163575273819,2.69291212611694,49.5663805841103,25.548889447031165,21.82670356550261,67.99820231488735,156.48542997800214,33.79134237286147,2.0,DC Fast Charger,Casual Driver,0 days 01:58:00,118.0,0.21651601226297598
User_186,BMW i3,50.0,San Francisco,2024-01-08 17:00:00,2024-01-08 20:15:00,10.640152157210183,3.0806034583458395,19.167160983415208,6.499435839088151,66.57606983592258,69.15765779890351,81.3072735238919,20.623514072810465,6.0,Level 2,Long-Distance Traveler,0 days 03:15:00,195.0,0.033330440200452054
User_42,Tesla Model 3,100.0,Houston,2024-01-02 17:00:00,2024-01-02 18:15:00,39.398742356080696,2.3977153605176023,20.46036486895017,26.619717748813557,28.252298260726327,96.287092238838,111.01653950164392,19.78108389153856,2.941663235080507,Level 2,Commuter,0 days 01:15:00,75.0,0.35492956998418074
User_693,BMW i3,100.0,Los Angeles,2024-01-29 20:00:00,2024-01-29 22:21:00,10.420110802780291,1.229348211397581,18.89970325569965,8.942145214401862,54.97882573715829,59.780788575001054,143.56103568738638,21.293106505425005,2.0,Level 1,Commuter,0 days 02:21:00,141.0,0.06341946960568697
User_109,Chevy Bolt,50.0,San Francisco,2024-01-05 12:00:00,2024-01-05 13:34:00,13.262909019022482,3.069015227098616,47.67047064050836,32.909305411937936,24.998949637776327,90.02000106419143,220.6738557070498,31.873334471117047,3.0,DC Fast Charger,Commuter,0 days 01:34:00,94.0,0.3500989937440206
User_39,Tesla Model 3,85.0,Los Angeles,2024-01-02 14:00:00,2024-01-02 15:25:00,61.52075986084904,1.2804107080349374,12.510248962442,26.50571298106416,87.98462138000619,79.3884433831648,141.24375349788664,5.761050673536548,7.0,Level 2,Commuter,0 days 01:25:00,85.0,0.31183191742428423
User_569,BMW i3,50.0,Los Angeles,2024-01-24 16:00:00,2024-01-24 19:43:00,60.63745352964948,1.7538457751294445,7.703067645420777,14.5889271231461,71.58529275501547,56.16768065895357,135.99532137096764,12.168906712780108,0.0,DC Fast Charger,Long-Distance Traveler,0 days 03:43:00,223.0,0.0654211978616417
User_788,BMW i3,62.0,Chicago,2024-02-02 19:00:00,2024-02-02 21:10:00,25.12116466546159,1.010506969032026,32.09365177234676,14.440838232748982,58.39027846003522,93.64930681962036,272.2871845279422,-6.052887853779801,3.0,DC Fast Charger,Commuter,0 days 02:10:00,130.0,0.11108337102114602
User_1121,Nissan Leaf,62.0,Houston,2024-02-16 16:00:00,2024-02-16 16:34:00,18.1024722667836,1.9346884585896515,41.55273260700287,37.69680546679938,33.300883156898145,99.70093459071948,51.23943380552032,1.1026309087301218,3.0,DC Fast Charger,Casual Driver,0 days 00:34:00,34.0,1.108729572552923
User_1270,Hyundai Kona,62.0,Los Angeles,2024-02-22 21:00:00,2024-02-22 22:29:00,66.46105412754665,3.89415989940598,47.72349822012419,21.56690777333289,61.04916218275036,70.39015065483127,250.86436658538844,18.390040021966445,0.0201557410022024,Level 1,Casual Driver,0 days 01:29:00,89.0,0.24232480644194257
User_484,Hyundai Kona,85.0,San Francisco,2024-01-21 03:00:00,2024-01-21 04:41:00,46.412062022825936,0.851404001814604,28.155322376505964,32.592705472440954,19.46391120325772,67.77212935880982,87.22398823104606,-6.860000383855454,5.0,Level 1,Long-Distance Traveler,0 days 01:41:00,101.0,0.3227000541825837
User_469,Tesla Model 3,39.297422534529126,Houston,2024-01-20 12:00:00,2024-01-20 15:51:00,21.002230102472843,1.8634359746913332,26.2327228750375,33.58178281533068,32.27555920443467,58.86833854431998,216.6864603163302,37.19955857157731,7.0,Level 2,Commuter,0 days 03:51:00,231.0,0.1453756831832497
User_25,Tesla Model 3,100.0,Houston,2024-01-02 00:00:00,2024-01-02 01:55:00,27.60438468247694,0.9571376601264636,11.238538626794044,24.03753468851581,65.48688658113335,65.35209627449626,173.47152650529225,35.977821918048456,4.0,Level 1,Long-Distance Traveler,0 days 01:55:00,115.0,0.20902204076970268
User_1011,Tesla Model 3,100.0,New York,2024-02-12 02:00:00,2024-02-12 04:46:00,10.43167346455136,3.313162432081679,31.39207659559448,38.60614035514166,47.66326224337725,72.19157526460326,227.13883935809403,5.443960406317798,7.0,Level 2,Commuter,0 days 02:46:00,166.0,0.23256711057314253
User_825,Tesla Model 3,100.0,Chicago,2024-02-04 08:00:00,2024-02-04 09:13:00,56.0452902589365,2.4921117691874235,19.01024307896112,13.466370642080678,37.92406568833189,97.56418981426546,153.59678773584358,12.43676471814378,7.0,Level 1,Commuter,0 days 01:13:00,73.0,0.18447083071343395
User_919,Hyundai Kona,100.0,Houston,2024-02-08 06:00:00,2024-02-08 08:25:00,38.00957724097448,2.83023631240392,6.590228457006733,7.7791034285937855,48.29442033601399,98.25239498716788,233.16995576223036,-4.148661344077772,1.0,DC Fast Charger,Commuter,0 days 02:25:00,145.0,0.05364898916271576
User_1119,Hyundai Kona,85.0,San Francisco,2024-02-16 14:00:00,2024-02-16 15:52:00,8.335789160236999,2.4329371335759373,41.75876322009111,8.21249008436557,15.625327417420324,42.50515975702499,206.27023390668631,-7.327746524971658,4.0,Level 1,Casual Driver,0 days 01:52:00,112.0,0.07332580432469259
User_367,BMW i3,50.0,New York,2024-01-16 06:00:00,2024-01-16 09:18:00,45.71947918248383,2.872161730269349,47.84255660041194,31.22627600541321,35.421950002135304,88.85354956614376,156.87665110401693,34.297789398053226,7.0,Level 2,Commuter,0 days 03:18:00,198.0,0.1577084646738041
